Student_ID,Age,Gender,Study_Hours,Screen_Time_Hours,Social_Media_Hours,Sleep_Hours,Productivity_Score,Cognitive_Test_Score,Stress_Level,Device_Type
2098,19,Female,3.1,5.94,3.66,8.11,88.0,96.0,Medium,Mobile
2099,18,Female,4.71,3.64,1.61,7.87,100.0,100.0,Low,Laptop
2100,22,Female,6.83,3.7,2.45,6.6,100.0,100.0,Low,Laptop
2101,21,Male,3.32,10.22,4.64,5.34,78.0,77.0,Very High,Mobile
2102,19,Male,7.33,4.28,2.74,6.86,97.0,94.0,Medium,Mobile
2103,19,Male,5.58,5.35,2.87,7.45,100.0,91.0,Medium,Tablet
2104,22,Female,3.95,5.27,2.63,7.43,96.0,90.0,Medium,Mobile
2105,19,Male,4.81,5.16,2.31,6.49,95.0,90.0,Medium,Mobile
2106,23,Female,3.1,7.24,3.26,5.82,81.0,93.0,High,Mobile
2107,19,Male,3.13,7.9,4.73,6.85,70.0,89.0,High,Mobile
2108,21,Male,10.0,5.39,3.05,6.98,100.0,93.0,Medium,Laptop
2109,20,Male,6.46,3.53,1.54,9.0,100.0,100.0,Low,Mobile
2110,21,Female,4.77,8.55,3.71,6.52,79.0,79.0,High,Mobile
2111,20,Female,3.81,5.81,2.45,8.49,87.0,94.0,Medium,Laptop
2112,20,Male,5.35,,5.89,5.37,77.0,77.0,High,Mobile
2113,21,Male,7.17,1.51,0.93,6.64,100.0,100.0,Low,Laptop
2114,19,Male,6.64,,2.67,6.03,96.0,89.0,Medium,Laptop
2115,22,Female,5.55,9.84,5.59,7.18,71.0,79.0,High,Laptop
2116,20,Female,2.94,5.29,2.25,8.55,68.0,92.0,Medium,Laptop
2117,20,Male,3.3,5.55,3.72,6.46,94.0,92.0,Medium,Mobile
2118,19,Female,3.12,6.59,4.43,6.51,81.0,88.0,Medium,Mobile
2119,18,Male,3.7,4.88,2.97,6.29,94.0,93.0,Medium,Mobile
2120,20,Female,5.07,5.38,3.65,5.67,83.0,85.0,Medium,Mobile
2121,24,Male,4.02,5.32,3.42,7.71,98.0,99.0,Medium,Mobile
2122,22,Female,7.36,4.75,3.08,7.43,100.0,89.0,Medium,Mobile
2123,20,Male,6.05,8.46,4.83,6.52,91.0,87.0,High,Mobile
2124,20,Female,4.22,6.92,3.4,5.7,87.0,88.0,Medium,Mobile
2125,21,Female,6.7,6.5,3.02,8.21,94.0,89.0,Medium,Mobile
2126,21,Female,5.8,7.62,3.8,6.27,82.0,81.0,High,Mobile
2127,19,Female,4.12,5.47,3.22,7.53,96.0,99.0,Medium,Mobile
2128,22,Female,2.55,4.45,2.01,6.15,87.0,98.0,Medium,Laptop
2129,22,Male,4.6,4.79,2.29,7.09,95.0,94.0,Medium,Laptop
2130,22,Male,3.73,6.0,3.24,7.23,86.0,82.0,Medium,Laptop
2131,21,Male,5.38,3.88,1.82,7.69,96.0,94.0,Low,Laptop
2132,21,Female,4.91,5.0,2.88,7.32,100.0,96.0,Medium,Laptop
2133,22,Male,4.88,4.97,3.36,7.6,91.0,100.0,Medium,Laptop
2134,21,Female,3.85,10.25,6.4,5.25,73.0,74.0,Very High,Mobile
2135,20,Female,4.69,0.5,0.3,8.26,100.0,100.0,Low,Mobile
2136,20,Male,5.1,5.64,3.24,7.16,91.0,94.0,Medium,Laptop
2137,21,Male,2.94,9.45,5.16,6.5,72.0,83.0,High,Mobile
2138,23,Male,4.67,6.24,2.85,7.01,92.0,90.0,Medium,Mobile
2139,19,Male,5.2,7.51,5.02,5.68,81.0,88.0,High,Mobile
2140,18,Male,2.97,6.2,2.94,5.91,78.0,81.0,Medium,Mobile
2141,21,Male,4.56,4.67,2.0,5.49,98.0,86.0,Medium,Laptop
2142,21,Female,5.7,1.52,0.95,8.55,100.0,100.0,Low,Mobile
2143,21,Female,3.76,6.41,2.9,7.58,82.0,91.0,Medium,Mobile
2144,21,Male,6.04,4.45,2.28,7.98,100.0,100.0,Medium,Mobile
2145,20,Male,4.12,,1.8,7.57,100.0,97.0,Medium,Laptop
2146,23,Male,4.13,5.0,2.21,5.49,98.0,84.0,Medium,Laptop
2147,18,Female,2.6,9.49,4.29,5.48,72.0,74.0,High,Mobile
2148,19,Female,4.37,10.81,4.5,6.17,77.0,74.0,Very High,Laptop
2149,20,Male,3.78,6.43,3.84,7.02,95.0,86.0,Medium,Mobile
2150,18,Male,5.33,5.07,3.3,7.01,100.0,92.0,Medium,Laptop
2151,20,Female,7.58,3.65,1.87,7.77,100.0,98.0,Low,Laptop
2152,23,Female,4.13,6.94,4.6,6.82,91.0,84.0,Medium,Tablet
2153,21,Male,4.76,9.57,4.44,6.38,78.0,77.0,High,Mobile
2154,21,Female,6.65,5.51,2.74,6.59,88.0,88.0,Medium,Mobile
2155,19,Male,7.16,1.24,0.55,8.74,100.0,100.0,Low,Mobile
2156,20,Male,4.08,7.34,4.3,6.39,81.0,87.0,High,Mobile
2157,20,Female,4.68,7.97,4.19,5.54,87.0,84.0,High,Mobile
2158,20,Female,3.91,2.83,1.65,7.02,90.0,100.0,Low,Mobile
2159,22,Male,3.46,6.35,3.99,6.65,88.0,96.0,Medium,Mobile
2160,21,Female,3.5,6.9,3.89,7.62,84.0,93.0,Medium,Tablet
2161,19,Male,7.23,5.85,3.44,7.0,92.0,95.0,Medium,Mobile
2162,21,Female,4.0,4.42,3.01,7.17,95.0,98.0,Medium,Tablet
2163,21,Male,2.9,8.03,3.93,5.6,76.0,76.0,High,Laptop
2164,22,Female,3.49,5.19,2.64,7.79,91.0,96.0,Medium,Laptop
2165,23,Female,6.06,3.03,1.86,7.07,100.0,99.0,Low,Tablet
2166,19,Male,5.9,1.9,1.11,7.74,100.0,100.0,Low,Laptop
2167,19,Female,5.05,8.52,3.86,7.68,78.0,78.0,High,Laptop
2168,19,Female,4.94,7.23,3.71,7.16,89.0,90.0,High,Mobile
2169,20,Female,2.79,6.18,3.34,5.66,87.0,89.0,Medium,Mobile
2170,21,Male,3.8,5.12,2.69,5.76,94.0,92.0,Medium,Tablet
2171,22,Female,6.46,4.94,2.24,7.16,100.0,90.0,Medium,Mobile
2172,20,Female,4.9,3.85,2.61,6.46,100.0,91.0,Low,Mobile
2173,20,Male,6.18,5.14,3.23,7.69,96.0,93.0,Medium,Laptop
2174,21,Female,5.59,1.76,0.96,7.88,100.0,100.0,Low,Mobile
2175,19,Male,3.78,4.53,2.74,7.43,89.0,96.0,Medium,Laptop
2176,24,Male,4.32,5.38,3.6,6.56,100.0,93.0,Medium,Mobile
2177,18,Female,2.97,7.22,3.18,8.15,81.0,85.0,High,Laptop
2178,21,Female,3.85,5.92,2.81,9.0,93.0,93.0,Medium,Mobile
2179,24,Female,4.26,7.59,4.27,6.46,82.0,88.0,High,Tablet
2180,21,Male,4.3,8.7,5.57,6.74,,78.0,High,Mobile
2181,20,Female,1.96,8.12,3.34,6.65,70.0,85.0,High,Laptop
2182,20,Male,4.2,6.94,4.82,6.6,85.0,89.0,Medium,Mobile
2183,20,Male,3.79,6.02,3.23,6.33,97.0,86.0,Medium,Mobile
2184,23,Male,4.31,4.04,2.05,6.52,100.0,96.0,Medium,Mobile
2185,18,Female,4.22,7.48,3.65,5.8,83.0,83.0,High,Mobile
2186,23,Female,2.83,9.36,4.23,6.65,71.0,78.0,High,Laptop
2187,18,Female,5.95,6.68,4.26,6.45,98.0,91.0,Medium,Mobile
2188,20,Female,4.78,9.83,6.75,4.17,83.0,72.0,High,Mobile
2189,20,Male,6.83,2.95,1.55,7.97,100.0,97.0,Low,Mobile
2190,21,Female,4.6,3.69,2.53,7.43,100.0,100.0,Low,Laptop
2191,18,Male,2.83,7.71,4.99,7.74,86.0,86.0,High,Mobile
2192,21,Male,4.44,6.53,3.55,7.19,89.0,93.0,Medium,Mobile
2193,24,Male,3.53,8.63,5.2,5.29,79.0,76.0,High,Laptop
2194,18,Female,3.78,5.97,3.17,5.22,92.0,83.0,Medium,Tablet
2195,21,Male,3.61,4.26,2.42,6.77,97.0,97.0,Medium,Laptop
2196,20,Female,4.58,5.57,2.32,6.59,91.0,83.0,Medium,Laptop
2197,21,Male,4.94,2.93,1.78,8.37,100.0,99.0,Low,Mobile
2198,21,Male,6.0,3.74,1.56,7.44,100.0,96.0,Low,Laptop
2199,20,Female,4.72,7.94,5.12,7.52,84.0,84.0,High,Laptop
2200,21,Male,5.3,7.75,5.02,5.59,84.0,79.0,High,Tablet
2201,23,Female,2.77,6.73,3.17,7.63,77.0,94.0,Medium,Mobile
2202,20,Female,6.01,2.56,1.27,8.26,100.0,100.0,Low,Tablet
2203,22,Male,3.84,5.28,2.87,5.53,84.0,89.0,Medium,Mobile
2204,19,Female,3.77,3.55,2.06,8.55,93.0,100.0,Low,Laptop
2205,19,Male,3.28,8.35,4.06,6.6,75.0,81.0,High,Mobile
2206,21,Male,6.13,4.83,2.79,7.55,100.0,91.0,Medium,Mobile
2207,23,Female,4.7,3.83,1.87,6.74,100.0,99.0,Low,Mobile
2208,21,Male,6.36,6.06,2.52,8.01,99.0,93.0,Medium,Mobile
2209,20,Female,5.54,4.72,1.89,6.31,98.0,97.0,Medium,Laptop
2210,20,Female,3.14,8.97,3.86,7.07,70.0,89.0,High,Laptop
2211,19,Female,6.33,4.53,2.89,7.95,100.0,94.0,Medium,Laptop
2212,21,Male,5.87,3.2,2.2,6.78,100.0,99.0,Low,Mobile
2213,22,Male,4.67,1.69,0.89,9.0,100.0,100.0,Low,Tablet
2214,20,Female,6.75,5.94,3.29,7.2,95.0,96.0,Medium,Laptop
2215,20,Male,5.15,4.88,2.17,7.75,99.0,97.0,Medium,Mobile
2216,21,Female,5.38,3.14,1.78,6.35,100.0,94.0,Low,Laptop
2217,20,Female,2.76,8.38,3.72,8.22,78.0,86.0,High,Mobile
2218,20,Male,5.52,7.33,4.28,5.75,85.0,84.0,High,Mobile
2219,24,Male,5.14,5.94,4.04,7.83,92.0,92.0,Medium,Mobile
2220,20,Female,4.44,8.73,4.0,5.66,81.0,85.0,High,Mobile
2221,20,Female,3.49,7.33,4.61,6.24,80.0,83.0,High,Mobile
2222,20,Male,6.0,4.35,1.77,7.96,100.0,100.0,Medium,Mobile
2223,22,Male,6.22,3.92,2.01,8.24,97.0,100.0,Low,Tablet
2224,20,Male,3.21,7.64,3.31,5.65,84.0,88.0,High,Mobile
2225,20,Female,2.56,6.79,3.43,7.71,81.0,91.0,Medium,Mobile
2226,22,Male,5.1,6.34,2.87,7.77,97.0,93.0,Medium,Tablet
2227,23,Female,3.12,4.31,2.21,6.59,94.0,95.0,Medium,Mobile
2228,20,Male,4.32,7.22,3.79,8.03,92.0,93.0,High,Laptop
2229,18,Female,4.42,4.49,2.2,6.14,92.0,90.0,Medium,Mobile
2230,22,Male,6.02,5.8,3.46,6.54,91.0,87.0,Medium,Mobile
2231,19,Female,3.16,8.89,6.01,6.81,70.0,83.0,High,Mobile
2232,22,Male,6.22,4.68,2.43,6.58,100.0,96.0,Medium,Tablet
2233,18,Female,4.83,2.85,1.3,7.84,100.0,100.0,Low,Mobile
2234,22,Male,6.33,3.89,1.87,7.61,100.0,100.0,Low,Mobile
2235,19,Female,6.38,7.99,5.24,6.45,80.0,90.0,High,Tablet
2236,22,Female,3.07,6.51,3.72,7.56,76.0,94.0,Medium,Tablet
2237,21,Male,4.93,5.74,3.08,6.87,91.0,88.0,Medium,Mobile
2238,19,Female,8.1,4.98,2.22,7.39,100.0,94.0,Medium,Laptop
2239,20,Female,4.29,6.97,3.73,7.72,78.0,83.0,Medium,Mobile
2240,22,Male,5.08,4.3,2.08,7.97,100.0,99.0,Medium,Mobile
2241,21,Male,5.26,6.61,4.51,7.51,88.0,92.0,Medium,Mobile
2242,21,Male,4.99,4.54,3.02,6.37,90.0,96.0,Medium,Mobile
2243,23,Female,2.99,4.2,1.79,7.78,96.0,99.0,Medium,Mobile
2244,18,Female,6.24,4.73,2.63,6.55,96.0,97.0,Medium,Mobile
2245,23,Male,2.32,5.25,2.45,6.12,83.0,90.0,Medium,Mobile
2246,21,Male,4.03,5.9,3.09,6.96,89.0,91.0,Medium,Mobile
2247,19,Female,5.81,6.47,4.29,6.18,97.0,90.0,Medium,Mobile
2248,19,Female,5.72,0.5,0.28,8.73,100.0,100.0,Low,Tablet
2249,20,Male,4.15,4.38,2.19,7.98,93.0,90.0,Medium,Laptop
2250,22,Female,5.79,5.22,2.41,5.63,,86.0,Medium,Mobile
2251,20,Female,2.58,9.01,5.77,5.74,71.0,77.0,High,Tablet
2252,23,Male,3.68,3.84,2.26,6.26,93.0,93.0,Low,Mobile
2253,18,Female,4.73,6.33,3.42,6.56,84.0,82.0,Medium,Mobile
2254,20,Male,3.38,8.99,4.18,6.77,81.0,79.0,High,Mobile
2255,19,Male,3.8,,1.69,7.33,91.0,100.0,Low,Mobile
2256,21,Male,5.03,6.79,4.67,6.37,79.0,86.0,Medium,Laptop
2257,22,Female,5.54,4.4,2.45,8.36,97.0,96.0,Medium,Tablet
2258,20,Female,4.37,4.99,2.6,5.36,98.0,95.0,Medium,Mobile
2259,18,Male,4.63,4.39,2.44,8.31,98.0,100.0,Medium,Mobile
2260,21,Male,5.5,4.54,2.88,6.86,99.0,91.0,Medium,Mobile
2261,21,Male,4.3,11.44,5.74,5.85,66.0,80.0,Very High,Mobile
2262,21,Female,3.65,7.69,3.49,6.24,80.0,89.0,High,Laptop
2263,22,Male,4.63,8.2,4.72,7.79,80.0,87.0,High,Laptop
2264,19,Female,4.88,6.98,4.18,5.82,87.0,84.0,Medium,Mobile
2265,22,Male,6.52,2.79,1.71,7.65,100.0,100.0,Low,Laptop
2266,22,Male,4.31,6.79,4.51,7.26,88.0,90.0,Medium,Mobile
2267,18,Male,2.76,8.15,4.17,5.28,77.0,76.0,High,Tablet
2268,21,Male,4.46,4.29,1.81,6.61,99.0,95.0,Medium,Mobile
2269,20,Female,4.33,7.93,5.45,6.5,72.0,80.0,High,Laptop
2270,20,Male,6.26,7.41,3.93,6.01,82.0,87.0,High,Mobile
2271,21,Male,2.81,9.7,5.69,5.61,67.0,80.0,High,Mobile
2272,20,Male,5.72,5.16,3.1,6.89,90.0,90.0,Medium,Laptop
2273,19,Male,4.77,3.8,2.14,7.96,95.0,98.0,Low,Mobile
2274,21,Male,4.85,5.28,2.44,6.87,93.0,98.0,Medium,Tablet
2275,19,Male,5.46,8.87,5.56,7.29,88.0,86.0,High,Mobile
2276,19,Female,6.52,2.34,1.5,6.93,100.0,96.0,Low,Tablet
2277,22,Female,4.25,1.86,1.05,6.83,100.0,100.0,Low,Tablet
2278,19,Male,3.76,6.18,3.38,8.51,92.0,90.0,Medium,Mobile
2279,21,Male,6.27,5.11,2.22,6.65,100.0,95.0,Medium,Mobile
2280,21,Female,4.66,6.02,2.56,5.95,87.0,89.0,Medium,Laptop
2281,18,Male,2.55,7.89,3.96,5.23,74.0,81.0,High,Mobile
2282,19,Male,3.85,4.89,2.41,8.08,98.0,100.0,Medium,Laptop
2283,22,Male,6.47,2.25,1.54,7.48,100.0,100.0,Low,Mobile
2284,19,Male,4.47,10.09,6.41,5.98,67.0,76.0,Very High,Laptop
2285,20,Female,5.12,4.01,2.4,7.27,100.0,100.0,Medium,Mobile
2286,21,Male,8.11,3.88,2.15,8.23,,96.0,Low,Laptop
2287,22,Female,4.83,8.21,3.7,6.41,83.0,90.0,High,Mobile
2288,20,Male,4.44,5.23,3.63,9.0,90.0,95.0,Medium,Laptop
2289,20,Male,3.56,5.87,3.01,7.13,91.0,97.0,Medium,Mobile
2290,23,Female,3.04,6.97,3.01,7.66,81.0,91.0,Medium,Mobile
2291,23,Male,4.25,8.17,4.48,7.21,79.0,89.0,High,Tablet
2292,22,Female,4.11,5.33,3.53,7.1,90.0,86.0,Medium,Laptop
2293,21,Male,5.6,9.04,6.02,5.92,80.0,85.0,High,Tablet
2294,19,Female,7.54,1.73,0.7,8.12,100.0,100.0,Low,Mobile
2295,19,Male,4.8,7.52,5.01,7.1,73.0,94.0,High,Laptop
2296,21,Female,3.59,4.32,2.08,6.88,81.0,89.0,Medium,Laptop
2297,21,Male,2.87,8.74,3.6,6.59,77.0,80.0,High,Laptop
2298,23,Female,5.92,6.28,4.11,7.93,100.0,91.0,Medium,Mobile
2299,21,Male,4.23,4.65,3.07,8.93,91.0,93.0,Medium,Mobile
2300,18,Female,5.45,7.33,4.24,7.42,86.0,87.0,High,Tablet
2301,22,Male,4.53,7.79,4.46,8.13,77.0,87.0,High,Mobile
2302,19,Female,4.18,7.28,4.69,6.24,82.0,85.0,High,Tablet
2303,20,Male,4.27,3.94,2.51,7.97,97.0,97.0,Low,Mobile
2304,21,Male,4.68,5.03,3.36,8.26,88.0,98.0,Medium,Tablet
2305,23,Male,4.73,5.99,3.39,6.28,84.0,90.0,Medium,Laptop
2306,25,Male,5.76,5.92,4.09,6.63,100.0,87.0,Medium,Laptop
2307,21,Male,2.99,7.5,5.24,8.09,83.0,88.0,High,Mobile
2308,20,Female,5.39,1.97,0.86,7.03,100.0,100.0,Low,Tablet
2309,21,Female,4.35,6.67,4.37,5.79,86.0,92.0,Medium,Mobile
2310,22,Male,5.47,5.42,2.98,8.34,96.0,89.0,Medium,Laptop
2311,20,Female,3.91,4.32,2.23,8.29,92.0,100.0,Medium,Mobile
2312,23,Female,3.36,4.52,2.64,7.64,87.0,93.0,Medium,Laptop
2313,21,Male,5.44,5.57,2.32,7.05,85.0,92.0,Medium,Laptop
2314,21,Female,4.33,0.5,0.28,7.75,100.0,100.0,Low,Mobile
2315,21,Female,6.46,4.6,3.04,7.51,100.0,91.0,Medium,Laptop
2316,21,Female,4.84,4.25,1.97,8.61,98.0,98.0,Medium,Mobile
2317,22,Male,2.32,7.07,3.73,6.98,79.0,82.0,High,Tablet
2318,20,Female,4.41,4.39,2.99,9.0,93.0,100.0,Medium,Tablet
2319,20,Male,5.08,5.57,2.94,6.37,91.0,88.0,Medium,Mobile
2320,19,Male,2.94,9.08,4.61,6.37,62.0,88.0,High,Mobile
2321,21,Male,3.93,7.99,4.25,6.3,82.0,86.0,High,Laptop
2322,22,Female,4.85,7.8,4.34,5.77,81.0,88.0,High,Mobile
2323,21,Female,4.56,5.0,2.95,7.08,82.0,96.0,Medium,Mobile
2324,23,Female,3.05,7.09,4.54,7.12,84.0,86.0,High,Mobile
2325,20,Male,4.28,5.53,2.96,7.51,90.0,96.0,Medium,Mobile
2326,22,Male,6.31,5.61,3.62,8.81,100.0,92.0,Medium,Mobile
2327,19,Male,6.28,6.82,3.82,7.21,91.0,92.0,Medium,Mobile
2328,20,Male,2.43,4.81,2.41,8.16,92.0,93.0,Medium,Mobile
2329,22,Male,4.91,8.99,5.37,6.45,74.0,76.0,High,Laptop
2330,22,Female,4.9,5.68,3.49,8.41,91.0,91.0,Medium,Mobile
2331,20,Female,5.24,7.24,4.11,8.67,91.0,92.0,High,Mobile
2332,20,Male,2.97,8.91,3.72,6.84,69.0,90.0,High,Laptop
2333,18,Male,1.76,8.06,3.63,5.79,72.0,80.0,High,Laptop
2334,20,Male,6.05,3.18,1.54,7.12,100.0,100.0,Low,Mobile
2335,22,Male,3.1,6.89,3.34,7.05,87.0,92.0,Medium,Laptop
2336,21,Female,2.32,7.7,4.64,7.03,74.0,88.0,High,Laptop
2337,21,Female,2.38,7.78,3.15,7.2,72.0,80.0,High,Mobile
2338,21,Female,5.89,3.77,2.36,7.81,100.0,100.0,Low,Mobile
2339,21,Male,5.06,4.69,2.25,7.27,100.0,94.0,Medium,Mobile
2340,20,Male,4.84,7.99,3.94,6.09,83.0,82.0,High,Laptop
2341,22,Male,5.76,4.48,2.5,7.62,,98.0,Medium,Mobile
2342,21,Female,4.17,5.4,2.51,8.6,85.0,93.0,Medium,Tablet
2343,21,Female,3.47,9.15,6.09,7.19,76.0,75.0,High,Laptop
2344,20,Male,3.92,5.9,2.51,7.45,95.0,93.0,Medium,Mobile
2345,18,Male,4.68,4.55,2.43,8.11,98.0,99.0,Medium,Mobile
2346,22,Male,3.87,4.24,2.78,7.06,97.0,94.0,Medium,Mobile
2347,20,Female,4.77,6.67,3.9,6.46,85.0,84.0,Medium,Mobile
2348,19,Female,6.59,3.33,1.62,6.94,100.0,99.0,Low,Mobile
2349,22,Female,3.67,5.51,2.9,7.0,93.0,94.0,Medium,Laptop
2350,20,Female,5.84,6.67,4.08,6.53,85.0,97.0,Medium,Laptop
2351,22,Male,3.86,8.6,5.95,7.45,76.0,87.0,High,Mobile
2352,21,Male,4.39,7.34,4.9,6.35,82.0,90.0,High,Mobile
2353,22,Male,2.89,4.57,2.3,6.64,99.0,92.0,Medium,Mobile
2354,18,Male,1.62,8.36,5.85,8.08,84.0,87.0,High,Mobile
2355,22,Female,4.85,5.4,2.17,6.76,100.0,93.0,Medium,Laptop
2356,21,Female,6.19,3.53,1.44,7.62,100.0,100.0,Low,Mobile
2357,20,Male,3.8,5.66,3.66,7.43,86.0,96.0,Medium,Laptop
2358,21,Female,5.64,8.88,4.08,5.51,93.0,73.0,High,Tablet
2359,18,Male,5.28,6.33,2.65,7.92,83.0,87.0,Medium,Laptop
2360,21,Male,3.4,6.03,2.84,7.5,85.0,85.0,Medium,Mobile
2361,19,Male,3.56,9.27,4.89,7.59,67.0,80.0,High,Mobile
2362,18,Male,8.33,3.14,1.94,7.03,100.0,100.0,Low,Mobile
2363,18,Male,3.78,3.43,2.01,7.59,95.0,93.0,Low,Laptop
2364,22,Male,6.1,2.77,1.31,7.68,100.0,100.0,Low,Laptop
2365,20,Male,3.89,6.75,3.72,7.06,81.0,92.0,Medium,Laptop
2366,23,Female,5.25,6.33,4.29,5.77,92.0,90.0,Medium,Laptop
2367,20,Male,5.09,9.09,5.86,6.47,77.0,79.0,High,Laptop
2368,18,Male,3.89,6.49,3.23,5.76,80.0,90.0,Medium,Laptop
2369,19,Male,6.09,5.19,3.61,7.45,100.0,95.0,Medium,Mobile
2370,22,Female,7.17,6.0,3.68,5.3,96.0,94.0,Medium,Laptop
2371,20,Male,4.51,6.24,2.61,5.47,98.0,85.0,Medium,Laptop
2372,20,Female,6.44,2.66,1.09,8.32,100.0,100.0,Low,Mobile
2373,21,Male,2.17,11.42,5.14,5.48,51.0,75.0,Very High,Tablet
2374,21,Female,4.21,7.04,4.35,6.0,91.0,81.0,High,Tablet
2375,22,Female,4.16,6.42,2.92,7.93,87.0,87.0,Medium,Mobile
2376,23,Male,5.09,7.23,4.0,7.02,82.0,86.0,High,Laptop
2377,20,Male,5.52,7.42,3.18,7.41,87.0,86.0,High,Mobile
2378,19,Male,4.45,5.72,3.87,6.92,90.0,94.0,Medium,Mobile
2379,20,Female,6.72,4.74,2.39,9.0,100.0,100.0,Medium,Mobile
2380,21,Male,5.98,7.2,4.84,6.28,91.0,87.0,High,Mobile
2381,19,Male,5.29,6.77,4.63,8.24,89.0,97.0,Medium,Mobile
2382,19,Female,4.37,4.38,1.76,7.27,95.0,95.0,Medium,Mobile
2383,21,Male,2.91,8.84,4.77,5.11,79.0,79.0,High,Laptop
2384,20,Female,3.35,6.59,2.68,7.27,84.0,94.0,Medium,Mobile
2385,21,Female,5.2,7.46,5.02,6.96,78.0,80.0,High,Mobile
2386,19,Male,2.21,8.78,4.88,5.6,74.0,77.0,High,Mobile
2387,20,Male,5.3,6.04,2.55,6.25,98.0,87.0,Medium,Mobile
2388,19,Male,3.01,6.63,2.87,6.85,83.0,91.0,Medium,Mobile
2389,22,Female,5.0,7.62,3.92,6.96,88.0,86.0,High,Mobile
2390,22,Female,4.96,4.55,3.1,5.31,100.0,89.0,Medium,Mobile
2391,18,Female,6.07,6.11,3.71,7.82,93.0,92.0,Medium,Mobile
2392,19,Female,5.79,6.25,4.13,6.55,96.0,83.0,Medium,Mobile
2393,18,Female,6.8,4.09,2.09,6.32,100.0,96.0,Medium,Tablet
2394,20,Male,4.86,10.64,4.39,6.82,,79.0,Very High,Mobile
2395,20,Male,5.52,3.19,2.21,7.54,100.0,98.0,Low,Laptop
2396,18,Female,3.89,3.4,1.38,8.49,100.0,100.0,Low,Mobile
2397,19,Male,2.45,8.63,5.91,6.82,69.0,79.0,High,Mobile
2398,19,Male,1.57,7.43,3.79,6.71,85.0,91.0,High,Mobile
2399,21,Female,3.81,3.95,1.59,7.29,100.0,95.0,Low,Tablet
2400,21,Male,4.22,7.21,4.37,7.14,,90.0,High,Mobile
2401,19,Female,2.95,8.94,6.21,6.08,76.0,78.0,High,Laptop
2402,21,Female,4.3,5.94,4.1,6.33,87.0,86.0,Medium,Laptop
2403,20,Male,3.53,11.2,5.02,6.45,65.0,74.0,Very High,Mobile
2404,20,Female,5.17,2.55,1.16,7.57,93.0,100.0,Low,Tablet
2405,23,Male,2.74,7.39,4.21,6.75,73.0,90.0,High,Mobile
2406,23,Male,3.74,8.33,4.92,7.41,83.0,88.0,High,Mobile
2407,19,Male,2.89,7.78,4.84,6.55,84.0,92.0,High,Mobile
2408,22,Male,4.3,5.59,2.54,7.09,77.0,88.0,Medium,Mobile
2409,22,Male,6.29,5.42,3.73,6.64,92.0,92.0,Medium,Mobile
2410,19,Male,3.91,6.89,4.08,7.17,81.0,93.0,Medium,Laptop
2411,22,Male,6.14,7.63,4.99,6.95,88.0,80.0,High,Mobile
2412,23,Male,5.86,7.2,4.05,7.48,87.0,91.0,High,Laptop
2413,19,Female,3.18,8.08,4.24,6.12,85.0,82.0,High,Mobile
2414,19,Female,3.78,3.96,2.74,7.04,95.0,100.0,Low,Tablet
2415,22,Male,4.57,5.54,3.18,7.73,91.0,100.0,Medium,Mobile
2416,21,Male,6.45,4.12,2.72,7.58,100.0,100.0,Medium,Laptop
2417,21,Male,4.14,5.23,3.59,6.43,94.0,94.0,Medium,Laptop
2418,21,Male,4.98,8.03,4.84,7.64,75.0,83.0,High,Mobile
2419,21,Female,5.88,,3.51,5.6,93.0,86.0,Medium,Mobile
2420,19,Female,2.01,11.21,4.5,6.59,51.0,74.0,Very High,Mobile
2421,22,Male,3.57,6.39,2.63,5.91,94.0,96.0,Medium,Mobile
2422,22,Male,5.32,6.12,2.82,8.48,94.0,89.0,Medium,Mobile
2423,20,Male,4.62,6.21,2.83,5.72,97.0,87.0,Medium,Laptop
2424,20,Female,4.06,4.72,2.25,8.18,99.0,98.0,Medium,Mobile
2425,18,Male,4.11,5.88,2.89,6.96,93.0,87.0,Medium,Mobile
2426,21,Female,3.74,,4.2,6.25,77.0,78.0,High,Mobile
2427,21,Female,2.55,6.23,3.28,7.1,81.0,86.0,Medium,Laptop
2428,20,Male,5.9,4.41,1.89,7.82,100.0,98.0,Medium,Mobile
2429,22,Female,4.48,4.15,1.71,6.65,100.0,100.0,Medium,Mobile
2430,20,Female,1.43,5.1,3.07,6.53,77.0,89.0,Medium,Mobile
2431,21,Female,4.43,6.15,3.45,7.49,90.0,97.0,Medium,Mobile
2432,19,Male,2.89,8.39,4.47,5.16,81.0,72.0,High,Laptop
2433,20,Male,7.33,3.32,1.96,7.07,100.0,99.0,Low,Laptop
2434,20,Female,3.99,5.36,3.47,9.0,90.0,100.0,Medium,Laptop
2435,21,Female,3.1,6.29,3.32,6.17,86.0,93.0,Medium,Mobile
2436,20,Female,6.21,2.33,1.38,8.65,100.0,100.0,Low,Tablet
2437,20,Female,4.21,4.33,2.97,6.87,100.0,95.0,Medium,Mobile
2438,22,Female,3.97,4.64,3.02,7.68,90.0,96.0,Medium,Mobile
2439,20,Female,5.59,4.41,2.33,7.84,100.0,100.0,Medium,Mobile
2440,18,Male,3.14,6.38,3.79,7.83,87.0,93.0,Medium,Mobile
2441,23,Female,2.85,5.68,2.57,6.9,83.0,97.0,Medium,Mobile
2442,23,Female,6.9,4.89,2.78,8.81,95.0,96.0,Medium,Mobile
2443,19,Female,4.94,6.86,4.76,6.36,79.0,87.0,Medium,Mobile
